thesis_id,degree,pagerank,community_id
2720448355,43,0.0001284702330070903,0
2686027327,60,0.0001541091511337023,16
2451029034,37,8.791242583147778e-05,14
2692286120,227,0.00031590827833096065,14
2595422394,94,0.0001486711051298679,10
2467766059,52,7.82898197251655e-05,29
2692726073,45,0.00010831218531291419,14
2692912676,122,0.0001818961592236273,10
2729550773,41,0.00018208416007856014,2
2693186851,227,0.00021541384363145811,4
2604951793,234,0.00021153494040560697,29
2872641177,114,0.00016578182258271024,10
2868478681,56,7.875785564406314e-05,4
2854220536,52,0.00021159641038455366,2
2870042712,50,0.00014595292187827774,0
2856861409,13,0.00010371073887961435,2
2869675371,33,7.890301501555339e-05,14
2873041218,13,7.339862327593098e-05,2
2872420856,99,0.0001677335331111443,10
2495783677,7,4.0593170393548496e-05,10
2679883431,37,0.00010402792138151942,14
2450921605,164,0.0002157479477216991,4
2734350199,168,0.00023215131245463703,14
2729597091,161,0.00021180532605263874,16
2872712989,9,6.17872191698585e-05,16
2713316504,70,0.00016939115444717748,14
2873132251,31,8.773236955338723e-05,14
2873097170,106,0.00013741218732360176,10
2731561909,130,0.00018089111252603517,14
2598107935,7,5.267148131725435e-05,2
2727448827,123,0.00017858260426913735,10
2728230449,357,0.00026653263964929587,29
2713252577,117,0.00019518358931566282,16
2713228500,105,0.00020412395782030802,14
2728755037,92,0.0001488070334766968,1
2451028623,58,8.902514104568382e-05,1
2872571989,236,0.0002938208529752166,4
2597213971,60,0.00010576497692162808,10
2713908152,273,0.0002174243384303954,29
2726481756,134,0.00014242409932499283,29
2735639715,98,0.00012776923230468313,10
2718824981,28,0.00011929212316473233,16
2718825248,25,7.330080405671805e-05,14
2712838271,72,0.00013199735401209074,1
2730533265,126,0.0001823551241302063,14
2720216170,164,0.00016584281970205547,4
2739678436,488,0.0003654465351218361,29
2452918015,81,0.00017489710517428855,23
2612047706,161,0.00018994047049781864,1
2451029065,137,0.00022911377823332931,1
2626728573,47,0.00010627048776281882,23
2734504687,261,0.00023821553113082775,15
2739317014,112,0.00014550645572437542,4
2720326045,204,0.00020176266324605196,18
2597735935,97,0.00013494501912943,29
2733712119,30,7.015192074324928e-05,29
2723963455,81,0.00010309981165744938,4
2733712317,65,0.00012167115871847563,2
2691264801,349,0.000275593541399537,29
2733712278,23,0.00010863996062916062,29
2692978978,9,9.901208328441324e-05,10
2713609043,5,6.0193569097274945e-05,2
2727821633,35,6.747032738909026e-05,23
2713316528,14,6.542013001328124e-05,16
2727602144,84,0.00021402711341129884,14
2453517856,416,0.00033228118785679655,15
2594465553,175,0.00017105551619801907,15
2725059828,47,0.0001294867593324458,23
2735235803,105,0.00016082156530178957,23
2737949240,48,8.702470884430195e-05,23
2737411061,100,0.00015837000526499907,23
2500398406,11,6.629163912973592e-05,14
2704096213,140,0.00012233034670176666,15
2706100897,124,0.00017763377352621252,10
2713018267,60,0.00023584701107098828,16
2718754753,135,0.0001993950426999442,14
2531608290,306,0.00022197886964085264,29
2483999973,141,0.00015900601839430973,1
2692210964,67,0.0001692865190556996,32
2595949329,266,0.00023612755351883663,18
2691894027,42,0.000188718334311644,2
2497546887,76,0.00012435132139098845,23
2630632186,102,0.0001647351660815707,23
2453540332,215,0.00019979976565426676,18
2874216389,78,0.00014071806279136143,1
2873546625,135,0.00021945389254868734,14
2873765441,109,0.0001337129047255027,29
2596882201,78,9.2569276557571e-05,4
2873524494,51,0.00017060010495111388,2
2683895742,146,0.00016106996443517125,4
2548113242,13,4.7392262531312326e-05,32
2451190043,91,0.00012184521269333016,4
2691321154,111,0.00018817707153739296,16
2597274860,57,9.688819755288617e-05,10
2626728643,143,0.00013219693885153098,15
2489514652,147,0.0002420194822690002,14
2708259067,126,0.00017740782247600685,23
2718813881,120,0.00018562562780287422,23
